domain,category,size_tier,date,metric,value
shakeshack.com,fast_food,small,2024-10-01,price_sum,3551460.0
shakeshack.com,fast_food,small,2024-11-01,price_sum,2437210.0
shakeshack.com,fast_food,small,2024-12-01,price_sum,1852424.0
shakeshack.com,fast_food,small,2025-01-01,price_sum,1896336.37
shakeshack.com,fast_food,small,2025-02-01,price_sum,2995676.12
shakeshack.com,fast_food,small,2025-03-01,price_sum,675995.49
shakeshack.com,fast_food,small,2025-04-01,price_sum,422098.48
shakeshack.com,fast_food,small,2025-05-01,price_sum,498022.08
shakeshack.com,fast_food,small,2025-06-01,price_sum,1957948.49
shakeshack.com,fast_food,small,2025-07-01,price_sum,886755.88
shakeshack.com,fast_food,small,2025-08-01,price_sum,1245058.53
shakeshack.com,fast_food,small,2025-09-01,price_sum,1843790.74
shakeshack.com,fast_food,small,2025-10-01,price_sum,1157145.21
shakeshack.com,fast_food,small,2025-11-01,price_sum,1191748.99
shakeshack.com,fast_food,small,2025-12-01,price_sum,1588031.68
shakeshack.com,fast_food,small,2026-01-01,price_sum,1640744.62
shakeshack.com,fast_food,small,2026-02-01,price_sum,1322635.06
wendys.com,fast_food,large,2023-01-01,price_sum,331032.0
wendys.com,fast_food,large,2023-02-01,price_sum,300429.0
wendys.com,fast_food,large,2023-03-01,price_sum,291349.0
wendys.com,fast_food,large,2023-04-01,price_sum,315087.0
wendys.com,fast_food,large,2023-05-01,price_sum,291724.0
wendys.com,fast_food,large,2023-06-01,price_sum,253552.0
wendys.com,fast_food,large,2023-07-01,price_sum,647883.0
wendys.com,fast_food,large,2023-08-01,price_sum,792934.0
wendys.com,fast_food,large,2023-09-01,price_sum,884507.0
wendys.com,fast_food,large,2023-10-01,price_sum,788952.0
wendys.com,fast_food,large,2023-11-01,price_sum,659866.0
wendys.com,fast_food,large,2023-12-01,price_sum,634810.0
wendys.com,fast_food,large,2024-01-01,price_sum,682730.0
wendys.com,fast_food,large,2024-02-01,price_sum,757571.0
wendys.com,fast_food,large,2024-03-01,price_sum,575501.0
wendys.com,fast_food,large,2024-04-01,price_sum,579158.0
wendys.com,fast_food,large,2024-05-01,price_sum,569433.0
wendys.com,fast_food,large,2024-06-01,price_sum,548864.0
wendys.com,fast_food,large,2024-07-01,price_sum,588893.0
wendys.com,fast_food,large,2024-08-01,price_sum,737710.0
wendys.com,fast_food,large,2024-09-01,price_sum,985804.0
wendys.com,fast_food,large,2024-10-01,price_sum,1290148.0
wendys.com,fast_food,large,2024-11-01,price_sum,1582829.0
wendys.com,fast_food,large,2024-12-01,price_sum,1925796.0
wendys.com,fast_food,large,2025-01-01,price_sum,2476036.44
wendys.com,fast_food,large,2025-02-01,price_sum,2729244.86
wendys.com,fast_food,large,2025-03-01,price_sum,907167.93
wendys.com,fast_food,large,2025-04-01,price_sum,907741.13
wendys.com,fast_food,large,2025-05-01,price_sum,1004550.16
wendys.com,fast_food,large,2025-06-01,price_sum,1300861.51
wendys.com,fast_food,large,2025-07-01,price_sum,1679869.96
wendys.com,fast_food,large,2025-08-01,price_sum,1679373.52
wendys.com,fast_food,large,2025-09-01,price_sum,1257603.41
wendys.com,fast_food,large,2025-10-01,price_sum,796513.18
wendys.com,fast_food,large,2025-11-01,price_sum,498036.22
wendys.com,fast_food,large,2025-12-01,price_sum,1882557.74
wendys.com,fast_food,large,2026-01-01,price_sum,1817205.05
wendys.com,fast_food,large,2026-02-01,price_sum,2171569.32
coca-cola.com,beverages,large,2023-01-01,top1_5,15377.0
coca-cola.com,beverages,large,2023-02-01,top1_5,15316.0
coca-cola.com,beverages,large,2023-03-01,top1_5,15570.0
coca-cola.com,beverages,large,2023-04-01,top1_5,15548.0
coca-cola.com,beverages,large,2023-05-01,top1_5,15549.0
coca-cola.com,beverages,large,2023-06-01,top1_5,15518.0
coca-cola.com,beverages,large,2023-07-01,top1_5,15329.0
coca-cola.com,beverages,large,2023-08-01,top1_5,15328.0
coca-cola.com,beverages,large,2023-09-01,top1_5,18631.0
coca-cola.com,beverages,large,2023-10-01,top1_5,19797.0
coca-cola.com,beverages,large,2023-11-01,top1_5,18506.0
coca-cola.com,beverages,large,2023-12-01,top1_5,20715.0
coca-cola.com,beverages,large,2024-01-01,top1_5,23096.0
coca-cola.com,beverages,large,2024-02-01,top1_5,26740.0
coca-cola.com,beverages,large,2024-03-01,top1_5,27118.0
coca-cola.com,beverages,large,2024-04-01,top1_5,28358.0
coca-cola.com,beverages,large,2024-05-01,top1_5,28916.0
coca-cola.com,beverages,large,2024-06-01,top1_5,30211.0
coca-cola.com,beverages,large,2024-07-01,top1_5,30981.0
coca-cola.com,beverages,large,2024-08-01,top1_5,33071.0
coca-cola.com,beverages,large,2024-09-01,top1_5,35361.0
coca-cola.com,beverages,large,2024-10-01,top1_5,37600.0
coca-cola.com,beverages,large,2024-11-01,top1_5,38654.0
coca-cola.com,beverages,large,2024-12-01,top1_5,39424.0
coca-cola.com,beverages,large,2025-01-01,top1_5,39365.0
coca-cola.com,beverages,large,2025-02-01,top1_5,39413.0
coca-cola.com,beverages,large,2025-03-01,top1_5,41689.0
coca-cola.com,beverages,large,2025-04-01,top1_5,55121.0
coca-cola.com,beverages,large,2025-05-01,top1_5,55263.0
coca-cola.com,beverages,large,2025-06-01,top1_5,66912.0
coca-cola.com,beverages,large,2025-07-01,top1_5,61836.0
coca-cola.com,beverages,large,2025-08-01,top1_5,59475.0
coca-cola.com,beverages,large,2025-09-01,top1_5,48681.0
coca-cola.com,beverages,large,2025-10-01,top1_5,59652.0
coca-cola.com,beverages,large,2025-11-01,top1_5,59464.0
coca-cola.com,beverages,large,2025-12-01,top1_5,60594.0
coca-cola.com,beverages,large,2026-01-01,top1_5,65705.0
coca-cola.com,beverages,large,2026-02-01,top1_5,65076.0
drinkolipop.com,beverages,small,2023-01-01,top1_5,149.0
drinkolipop.com,beverages,small,2023-02-01,top1_5,169.0
drinkolipop.com,beverages,small,2023-03-01,top1_5,189.0
drinkolipop.com,beverages,small,2023-04-01,top1_5,211.0
drinkolipop.com,beverages,small,2023-05-01,top1_5,236.0
drinkolipop.com,beverages,small,2023-06-01,top1_5,259.0
drinkolipop.com,beverages,small,2023-07-01,top1_5,245.0
drinkolipop.com,beverages,small,2023-08-01,top1_5,244.0
drinkolipop.com,beverages,small,2023-09-01,top1_5,289.0
drinkolipop.com,beverages,small,2023-10-01,top1_5,285.0
drinkolipop.com,beverages,small,2023-11-01,top1_5,273.0
drinkolipop.com,beverages,small,2023-12-01,top1_5,319.0
drinkolipop.com,beverages,small,2024-01-01,top1_5,368.0
drinkolipop.com,beverages,small,2024-02-01,top1_5,446.0
drinkolipop.com,beverages,small,2024-03-01,top1_5,533.0
drinkolipop.com,beverages,small,2024-04-01,top1_5,549.0
drinkolipop.com,beverages,small,2024-05-01,top1_5,537.0
drinkolipop.com,beverages,small,2024-06-01,top1_5,507.0
drinkolipop.com,beverages,small,2024-07-01,top1_5,554.0
drinkolipop.com,beverages,small,2024-08-01,top1_5,937.0
drinkolipop.com,beverages,small,2024-09-01,top1_5,852.0
drinkolipop.com,beverages,small,2024-10-01,top1_5,1071.0
drinkolipop.com,beverages,small,2024-11-01,top1_5,1293.0
drinkolipop.com,beverages,small,2024-12-01,top1_5,1201.0
drinkolipop.com,beverages,small,2025-01-01,top1_5,968.0
drinkolipop.com,beverages,small,2025-02-01,top1_5,1139.0
drinkolipop.com,beverages,small,2025-03-01,top1_5,1071.0
drinkolipop.com,beverages,small,2025-04-01,top1_5,1209.0
drinkolipop.com,beverages,small,2025-05-01,top1_5,1189.0
drinkolipop.com,beverages,small,2025-06-01,top1_5,980.0
drinkolipop.com,beverages,small,2025-07-01,top1_5,1079.0
drinkolipop.com,beverages,small,2025-08-01,top1_5,1107.0
drinkolipop.com,beverages,small,2025-09-01,top1_5,839.0
drinkolipop.com,beverages,small,2025-10-01,top1_5,1105.0
drinkolipop.com,beverages,small,2025-11-01,top1_5,1095.0
drinkolipop.com,beverages,small,2025-12-01,top1_5,985.0
drinkolipop.com,beverages,small,2026-01-01,top1_5,1117.0
drinkolipop.com,beverages,small,2026-02-01,top1_5,1062.0
drpepper.com,beverages,large,2023-01-01,top1_5,1388.0
drpepper.com,beverages,large,2023-02-01,top1_5,1431.0
drpepper.com,beverages,large,2023-03-01,top1_5,1521.0
drpepper.com,beverages,large,2023-04-01,top1_5,1588.0
drpepper.com,beverages,large,2023-05-01,top1_5,1650.0
drpepper.com,beverages,large,2023-06-01,top1_5,1700.0
drpepper.com,beverages,large,2023-07-01,top1_5,1754.0
drpepper.com,beverages,large,2023-08-01,top1_5,1731.0
drpepper.com,beverages,large,2023-09-01,top1_5,1949.0
drpepper.com,beverages,large,2023-10-01,top1_5,2040.0
drpepper.com,beverages,large,2023-11-01,top1_5,2155.0
drpepper.com,beverages,large,2023-12-01,top1_5,2335.0
drpepper.com,beverages,large,2024-01-01,top1_5,2372.0
drpepper.com,beverages,large,2024-02-01,top1_5,2492.0
drpepper.com,beverages,large,2024-03-01,top1_5,2530.0
drpepper.com,beverages,large,2024-04-01,top1_5,2582.0
drpepper.com,beverages,large,2024-05-01,top1_5,2632.0
drpepper.com,beverages,large,2024-06-01,top1_5,2704.0
drpepper.com,beverages,large,2024-07-01,top1_5,2817.0
drpepper.com,beverages,large,2024-08-01,top1_5,2861.0
drpepper.com,beverages,large,2024-09-01,top1_5,2840.0
drpepper.com,beverages,large,2024-10-01,top1_5,2904.0
drpepper.com,beverages,large,2024-11-01,top1_5,2898.0
drpepper.com,beverages,large,2024-12-01,top1_5,2896.0
drpepper.com,beverages,large,2025-01-01,top1_5,2757.0
drpepper.com,beverages,large,2025-02-01,top1_5,2753.0
drpepper.com,beverages,large,2025-03-01,top1_5,2846.0
drpepper.com,beverages,large,2025-04-01,top1_5,3822.0
drpepper.com,beverages,large,2025-05-01,top1_5,3870.0
drpepper.com,beverages,large,2025-06-01,top1_5,3701.0
drpepper.com,beverages,large,2025-07-01,top1_5,3264.0
drpepper.com,beverages,large,2025-08-01,top1_5,3201.0
drpepper.com,beverages,large,2025-09-01,top1_5,2864.0
drpepper.com,beverages,large,2025-10-01,top1_5,3214.0
drpepper.com,beverages,large,2025-11-01,top1_5,3207.0
drpepper.com,beverages,large,2025-12-01,top1_5,3387.0
drpepper.com,beverages,large,2026-01-01,top1_5,3474.0
drpepper.com,beverages,large,2026-02-01,top1_5,3335.0
pepsi.com,beverages,large,2023-01-01,top1_5,1063.0
pepsi.com,beverages,large,2023-02-01,top1_5,1111.0
pepsi.com,beverages,large,2023-03-01,top1_5,1188.0
pepsi.com,beverages,large,2023-04-01,top1_5,1232.0
pepsi.com,beverages,large,2023-05-01,top1_5,1242.0
pepsi.com,beverages,large,2023-06-01,top1_5,1223.0
pepsi.com,beverages,large,2023-07-01,top1_5,1249.0
pepsi.com,beverages,large,2023-08-01,top1_5,1284.0
pepsi.com,beverages,large,2023-09-01,top1_5,1427.0
pepsi.com,beverages,large,2023-10-01,top1_5,1485.0
pepsi.com,beverages,large,2023-11-01,top1_5,1557.0
pepsi.com,beverages,large,2023-12-01,top1_5,1471.0
pepsi.com,beverages,large,2024-01-01,top1_5,1485.0
pepsi.com,beverages,large,2024-02-01,top1_5,1523.0
pepsi.com,beverages,large,2024-03-01,top1_5,1496.0
pepsi.com,beverages,large,2024-04-01,top1_5,1382.0
pepsi.com,beverages,large,2024-05-01,top1_5,1400.0
pepsi.com,beverages,large,2024-06-01,top1_5,1459.0
pepsi.com,beverages,large,2024-07-01,top1_5,1596.0
pepsi.com,beverages,large,2024-08-01,top1_5,1578.0
pepsi.com,beverages,large,2024-09-01,top1_5,1434.0
pepsi.com,beverages,large,2024-10-01,top1_5,1345.0
pepsi.com,beverages,large,2024-11-01,top1_5,1182.0
pepsi.com,beverages,large,2024-12-01,top1_5,1074.0
pepsi.com,beverages,large,2025-01-01,top1_5,843.0
pepsi.com,beverages,large,2025-02-01,top1_5,852.0
pepsi.com,beverages,large,2025-03-01,top1_5,860.0
pepsi.com,beverages,large,2025-04-01,top1_5,1302.0
pepsi.com,beverages,large,2025-05-01,top1_5,1311.0
pepsi.com,beverages,large,2025-06-01,top1_5,1865.0
pepsi.com,beverages,large,2025-07-01,top1_5,1487.0
pepsi.com,beverages,large,2025-08-01,top1_5,1164.0
pepsi.com,beverages,large,2025-09-01,top1_5,1354.0
pepsi.com,beverages,large,2025-10-01,top1_5,1167.0
pepsi.com,beverages,large,2025-11-01,top1_5,1167.0
pepsi.com,beverages,large,2025-12-01,top1_5,1404.0
pepsi.com,beverages,large,2026-01-01,top1_5,1409.0
pepsi.com,beverages,large,2026-02-01,top1_5,1416.0
fiveguys.com,fast_food,small,2023-01-01,top1_5,6202.0
fiveguys.com,fast_food,small,2023-02-01,top1_5,5966.0
fiveguys.com,fast_food,small,2023-03-01,top1_5,5947.0
fiveguys.com,fast_food,small,2023-04-01,top1_5,5622.0
fiveguys.com,fast_food,small,2023-05-01,top1_5,5685.0
fiveguys.com,fast_food,small,2023-06-01,top1_5,5762.0
fiveguys.com,fast_food,small,2023-07-01,top1_5,5895.0
fiveguys.com,fast_food,small,2023-08-01,top1_5,6266.0
fiveguys.com,fast_food,small,2023-09-01,top1_5,7797.0
fiveguys.com,fast_food,small,2023-10-01,top1_5,7904.0
fiveguys.com,fast_food,small,2023-11-01,top1_5,7675.0
fiveguys.com,fast_food,small,2023-12-01,top1_5,7793.0
fiveguys.com,fast_food,small,2024-01-01,top1_5,7816.0
fiveguys.com,fast_food,small,2024-02-01,top1_5,7700.0
fiveguys.com,fast_food,small,2024-03-01,top1_5,7885.0
fiveguys.com,fast_food,small,2024-04-01,top1_5,7595.0
fiveguys.com,fast_food,small,2024-05-01,top1_5,7704.0
fiveguys.com,fast_food,small,2024-06-01,top1_5,7850.0
fiveguys.com,fast_food,small,2024-07-01,top1_5,9913.0
fiveguys.com,fast_food,small,2024-08-01,top1_5,10528.0
fiveguys.com,fast_food,small,2024-09-01,top1_5,12021.0
fiveguys.com,fast_food,small,2024-10-01,top1_5,13048.0
fiveguys.com,fast_food,small,2024-11-01,top1_5,13197.0
fiveguys.com,fast_food,small,2024-12-01,top1_5,12485.0
fiveguys.com,fast_food,small,2025-01-01,top1_5,10367.0
fiveguys.com,fast_food,small,2025-02-01,top1_5,10429.0
fiveguys.com,fast_food,small,2025-03-01,top1_5,10044.0
fiveguys.com,fast_food,small,2025-04-01,top1_5,13839.0
fiveguys.com,fast_food,small,2025-05-01,top1_5,13767.0
fiveguys.com,fast_food,small,2025-06-01,top1_5,17238.0
fiveguys.com,fast_food,small,2025-07-01,top1_5,15885.0
fiveguys.com,fast_food,small,2025-08-01,top1_5,14499.0
fiveguys.com,fast_food,small,2025-09-01,top1_5,13689.0
fiveguys.com,fast_food,small,2025-10-01,top1_5,14552.0
fiveguys.com,fast_food,small,2025-11-01,top1_5,14567.0
fiveguys.com,fast_food,small,2025-12-01,top1_5,15286.0
fiveguys.com,fast_food,small,2026-01-01,top1_5,15972.0
fiveguys.com,fast_food,small,2026-02-01,top1_5,15929.0
mcdonalds.com,fast_food,large,2023-01-01,top1_5,71269.0
mcdonalds.com,fast_food,large,2023-02-01,top1_5,69838.0
mcdonalds.com,fast_food,large,2023-03-01,top1_5,80899.0
mcdonalds.com,fast_food,large,2023-04-01,top1_5,80943.0
mcdonalds.com,fast_food,large,2023-05-01,top1_5,91525.0
mcdonalds.com,fast_food,large,2023-06-01,top1_5,96211.0
mcdonalds.com,fast_food,large,2023-07-01,top1_5,98983.0
mcdonalds.com,fast_food,large,2023-08-01,top1_5,105148.0
mcdonalds.com,fast_food,large,2023-09-01,top1_5,120044.0
mcdonalds.com,fast_food,large,2023-10-01,top1_5,128322.0
mcdonalds.com,fast_food,large,2023-11-01,top1_5,138689.0
mcdonalds.com,fast_food,large,2023-12-01,top1_5,147729.0
mcdonalds.com,fast_food,large,2024-01-01,top1_5,145457.0
mcdonalds.com,fast_food,large,2024-02-01,top1_5,144195.0
mcdonalds.com,fast_food,large,2024-03-01,top1_5,145887.0
mcdonalds.com,fast_food,large,2024-04-01,top1_5,139963.0
mcdonalds.com,fast_food,large,2024-05-01,top1_5,148930.0
mcdonalds.com,fast_food,large,2024-06-01,top1_5,154828.0
mcdonalds.com,fast_food,large,2024-07-01,top1_5,180652.0
mcdonalds.com,fast_food,large,2024-08-01,top1_5,192603.0
mcdonalds.com,fast_food,large,2024-09-01,top1_5,214458.0
mcdonalds.com,fast_food,large,2024-10-01,top1_5,228672.0
mcdonalds.com,fast_food,large,2024-11-01,top1_5,231765.0
mcdonalds.com,fast_food,large,2024-12-01,top1_5,234156.0
mcdonalds.com,fast_food,large,2025-01-01,top1_5,214445.0
mcdonalds.com,fast_food,large,2025-02-01,top1_5,216231.0
mcdonalds.com,fast_food,large,2025-03-01,top1_5,220839.0
mcdonalds.com,fast_food,large,2025-04-01,top1_5,288135.0
mcdonalds.com,fast_food,large,2025-05-01,top1_5,286987.0
mcdonalds.com,fast_food,large,2025-06-01,top1_5,324792.0
mcdonalds.com,fast_food,large,2025-07-01,top1_5,318361.0
mcdonalds.com,fast_food,large,2025-08-01,top1_5,317938.0
mcdonalds.com,fast_food,large,2025-09-01,top1_5,273204.0
mcdonalds.com,fast_food,large,2025-10-01,top1_5,318439.0
mcdonalds.com,fast_food,large,2025-11-01,top1_5,318321.0
mcdonalds.com,fast_food,large,2025-12-01,top1_5,317468.0
mcdonalds.com,fast_food,large,2026-01-01,top1_5,338208.0
mcdonalds.com,fast_food,large,2026-02-01,top1_5,335411.0
shakeshack.com,fast_food,small,2023-01-01,top1_5,2941.0
shakeshack.com,fast_food,small,2023-02-01,top1_5,2930.0
shakeshack.com,fast_food,small,2023-03-01,top1_5,2888.0
shakeshack.com,fast_food,small,2023-04-01,top1_5,2895.0
shakeshack.com,fast_food,small,2023-05-01,top1_5,2891.0
shakeshack.com,fast_food,small,2023-06-01,top1_5,2913.0
shakeshack.com,fast_food,small,2023-07-01,top1_5,3151.0
shakeshack.com,fast_food,small,2023-08-01,top1_5,3004.0
shakeshack.com,fast_food,small,2023-09-01,top1_5,3189.0
shakeshack.com,fast_food,small,2023-10-01,top1_5,3336.0
shakeshack.com,fast_food,small,2023-11-01,top1_5,3503.0
shakeshack.com,fast_food,small,2023-12-01,top1_5,3779.0
shakeshack.com,fast_food,small,2024-01-01,top1_5,3985.0
shakeshack.com,fast_food,small,2024-02-01,top1_5,4075.0
shakeshack.com,fast_food,small,2024-03-01,top1_5,4043.0
shakeshack.com,fast_food,small,2024-04-01,top1_5,4098.0
shakeshack.com,fast_food,small,2024-05-01,top1_5,4251.0
shakeshack.com,fast_food,small,2024-06-01,top1_5,4341.0
shakeshack.com,fast_food,small,2024-07-01,top1_5,5514.0
shakeshack.com,fast_food,small,2024-08-01,top1_5,6246.0
shakeshack.com,fast_food,small,2024-09-01,top1_5,7252.0
shakeshack.com,fast_food,small,2024-10-01,top1_5,7638.0
shakeshack.com,fast_food,small,2024-11-01,top1_5,7543.0
shakeshack.com,fast_food,small,2024-12-01,top1_5,7357.0
shakeshack.com,fast_food,small,2025-01-01,top1_5,6136.0
shakeshack.com,fast_food,small,2025-02-01,top1_5,6169.0
shakeshack.com,fast_food,small,2025-03-01,top1_5,5892.0
shakeshack.com,fast_food,small,2025-04-01,top1_5,8309.0
shakeshack.com,fast_food,small,2025-05-01,top1_5,8306.0
shakeshack.com,fast_food,small,2025-06-01,top1_5,10956.0
shakeshack.com,fast_food,small,2025-07-01,top1_5,10185.0
shakeshack.com,fast_food,small,2025-08-01,top1_5,10716.0
shakeshack.com,fast_food,small,2025-09-01,top1_5,8988.0
shakeshack.com,fast_food,small,2025-10-01,top1_5,10720.0
shakeshack.com,fast_food,small,2025-11-01,top1_5,10727.0
shakeshack.com,fast_food,small,2025-12-01,top1_5,10573.0
shakeshack.com,fast_food,small,2026-01-01,top1_5,10855.0
shakeshack.com,fast_food,small,2026-02-01,top1_5,10833.0
wendys.com,fast_food,large,2023-01-01,top1_5,10681.0
wendys.com,fast_food,large,2023-02-01,top1_5,10419.0
wendys.com,fast_food,large,2023-03-01,top1_5,10589.0
wendys.com,fast_food,large,2023-04-01,top1_5,10331.0
wendys.com,fast_food,large,2023-05-01,top1_5,10873.0
wendys.com,fast_food,large,2023-06-01,top1_5,11353.0
wendys.com,fast_food,large,2023-07-01,top1_5,11808.0
wendys.com,fast_food,large,2023-08-01,top1_5,12835.0
wendys.com,fast_food,large,2023-09-01,top1_5,14934.0
wendys.com,fast_food,large,2023-10-01,top1_5,15470.0
wendys.com,fast_food,large,2023-11-01,top1_5,16079.0
wendys.com,fast_food,large,2023-12-01,top1_5,17820.0
wendys.com,fast_food,large,2024-01-01,top1_5,18352.0
wendys.com,fast_food,large,2024-02-01,top1_5,18494.0
wendys.com,fast_food,large,2024-03-01,top1_5,18586.0
wendys.com,fast_food,large,2024-04-01,top1_5,18613.0
wendys.com,fast_food,large,2024-05-01,top1_5,18920.0
wendys.com,fast_food,large,2024-06-01,top1_5,19427.0
wendys.com,fast_food,large,2024-07-01,top1_5,24086.0
wendys.com,fast_food,large,2024-08-01,top1_5,24673.0
wendys.com,fast_food,large,2024-09-01,top1_5,27300.0
wendys.com,fast_food,large,2024-10-01,top1_5,28279.0
wendys.com,fast_food,large,2024-11-01,top1_5,28110.0
wendys.com,fast_food,large,2024-12-01,top1_5,27921.0
wendys.com,fast_food,large,2025-01-01,top1_5,25394.0
wendys.com,fast_food,large,2025-02-01,top1_5,25408.0
wendys.com,fast_food,large,2025-03-01,top1_5,24201.0
wendys.com,fast_food,large,2025-04-01,top1_5,31814.0
wendys.com,fast_food,large,2025-05-01,top1_5,31506.0
wendys.com,fast_food,large,2025-06-01,top1_5,38214.0
wendys.com,fast_food,large,2025-07-01,top1_5,36793.0
wendys.com,fast_food,large,2025-08-01,top1_5,38210.0
wendys.com,fast_food,large,2025-09-01,top1_5,33966.0
wendys.com,fast_food,large,2025-10-01,top1_5,38227.0
wendys.com,fast_food,large,2025-11-01,top1_5,38217.0
wendys.com,fast_food,large,2025-12-01,top1_5,36692.0
wendys.com,fast_food,large,2026-01-01,top1_5,38368.0
wendys.com,fast_food,large,2026-02-01,top1_5,38007.0
coca-cola.com,beverages,large,2023-01-01,top6_10,7928.0
coca-cola.com,beverages,large,2023-02-01,top6_10,7482.0
coca-cola.com,beverages,large,2023-03-01,top6_10,7564.0
coca-cola.com,beverages,large,2023-04-01,top6_10,7616.0
coca-cola.com,beverages,large,2023-05-01,top6_10,7844.0
coca-cola.com,beverages,large,2023-06-01,top6_10,7767.0
coca-cola.com,beverages,large,2023-07-01,top6_10,7476.0
coca-cola.com,beverages,large,2023-08-01,top6_10,7555.0
coca-cola.com,beverages,large,2023-09-01,top6_10,8797.0
coca-cola.com,beverages,large,2023-10-01,top6_10,9282.0
coca-cola.com,beverages,large,2023-11-01,top6_10,8747.0
coca-cola.com,beverages,large,2023-12-01,top6_10,9420.0
coca-cola.com,beverages,large,2024-01-01,top6_10,11077.0
coca-cola.com,beverages,large,2024-02-01,top6_10,12938.0
coca-cola.com,beverages,large,2024-03-01,top6_10,13696.0
coca-cola.com,beverages,large,2024-04-01,top6_10,14416.0
coca-cola.com,beverages,large,2024-05-01,top6_10,14765.0
coca-cola.com,beverages,large,2024-06-01,top6_10,15239.0
coca-cola.com,beverages,large,2024-07-01,top6_10,15619.0
coca-cola.com,beverages,large,2024-08-01,top6_10,16710.0
coca-cola.com,beverages,large,2024-09-01,top6_10,17150.0
coca-cola.com,beverages,large,2024-10-01,top6_10,17314.0
coca-cola.com,beverages,large,2024-11-01,top6_10,17440.0
coca-cola.com,beverages,large,2024-12-01,top6_10,16911.0
coca-cola.com,beverages,large,2025-01-01,top6_10,16289.0
coca-cola.com,beverages,large,2025-02-01,top6_10,16409.0
coca-cola.com,beverages,large,2025-03-01,top6_10,16761.0
coca-cola.com,beverages,large,2025-04-01,top6_10,25387.0
coca-cola.com,beverages,large,2025-05-01,top6_10,25307.0
coca-cola.com,beverages,large,2025-06-01,top6_10,32946.0
coca-cola.com,beverages,large,2025-07-01,top6_10,26472.0
coca-cola.com,beverages,large,2025-08-01,top6_10,24904.0
coca-cola.com,beverages,large,2025-09-01,top6_10,19622.0
coca-cola.com,beverages,large,2025-10-01,top6_10,24884.0
coca-cola.com,beverages,large,2025-11-01,top6_10,24873.0
coca-cola.com,beverages,large,2025-12-01,top6_10,24907.0
coca-cola.com,beverages,large,2026-01-01,top6_10,25280.0
coca-cola.com,beverages,large,2026-02-01,top6_10,25222.0
drinkolipop.com,beverages,small,2023-01-01,top6_10,135.0
drinkolipop.com,beverages,small,2023-02-01,top6_10,199.0
drinkolipop.com,beverages,small,2023-03-01,top6_10,213.0
drinkolipop.com,beverages,small,2023-04-01,top6_10,220.0
drinkolipop.com,beverages,small,2023-05-01,top6_10,208.0
drinkolipop.com,beverages,small,2023-06-01,top6_10,203.0
drinkolipop.com,beverages,small,2023-07-01,top6_10,211.0
drinkolipop.com,beverages,small,2023-08-01,top6_10,207.0
drinkolipop.com,beverages,small,2023-09-01,top6_10,249.0
drinkolipop.com,beverages,small,2023-10-01,top6_10,251.0
drinkolipop.com,beverages,small,2023-11-01,top6_10,257.0
drinkolipop.com,beverages,small,2023-12-01,top6_10,303.0
drinkolipop.com,beverages,small,2024-01-01,top6_10,364.0
drinkolipop.com,beverages,small,2024-02-01,top6_10,506.0
drinkolipop.com,beverages,small,2024-03-01,top6_10,551.0
drinkolipop.com,beverages,small,2024-04-01,top6_10,555.0
drinkolipop.com,beverages,small,2024-05-01,top6_10,531.0
drinkolipop.com,beverages,small,2024-06-01,top6_10,487.0
drinkolipop.com,beverages,small,2024-07-01,top6_10,435.0
drinkolipop.com,beverages,small,2024-08-01,top6_10,413.0
drinkolipop.com,beverages,small,2024-09-01,top6_10,389.0
drinkolipop.com,beverages,small,2024-10-01,top6_10,350.0
drinkolipop.com,beverages,small,2024-11-01,top6_10,372.0
drinkolipop.com,beverages,small,2024-12-01,top6_10,364.0
drinkolipop.com,beverages,small,2025-01-01,top6_10,369.0
drinkolipop.com,beverages,small,2025-02-01,top6_10,362.0
drinkolipop.com,beverages,small,2025-03-01,top6_10,361.0
drinkolipop.com,beverages,small,2025-04-01,top6_10,385.0
drinkolipop.com,beverages,small,2025-05-01,top6_10,389.0
drinkolipop.com,beverages,small,2025-06-01,top6_10,400.0
drinkolipop.com,beverages,small,2025-07-01,top6_10,394.0
drinkolipop.com,beverages,small,2025-08-01,top6_10,385.0
drinkolipop.com,beverages,small,2025-09-01,top6_10,379.0
drinkolipop.com,beverages,small,2025-10-01,top6_10,384.0
drinkolipop.com,beverages,small,2025-11-01,top6_10,384.0
drinkolipop.com,beverages,small,2025-12-01,top6_10,393.0
drinkolipop.com,beverages,small,2026-01-01,top6_10,407.0
drinkolipop.com,beverages,small,2026-02-01,top6_10,393.0
drpepper.com,beverages,large,2023-01-01,top6_10,422.0
drpepper.com,beverages,large,2023-02-01,top6_10,467.0
drpepper.com,beverages,large,2023-03-01,top6_10,507.0
drpepper.com,beverages,large,2023-04-01,top6_10,511.0
drpepper.com,beverages,large,2023-05-01,top6_10,522.0
drpepper.com,beverages,large,2023-06-01,top6_10,507.0
drpepper.com,beverages,large,2023-07-01,top6_10,514.0
drpepper.com,beverages,large,2023-08-01,top6_10,503.0
drpepper.com,beverages,large,2023-09-01,top6_10,518.0
drpepper.com,beverages,large,2023-10-01,top6_10,510.0
drpepper.com,beverages,large,2023-11-01,top6_10,536.0
drpepper.com,beverages,large,2023-12-01,top6_10,585.0
drpepper.com,beverages,large,2024-01-01,top6_10,635.0
drpepper.com,beverages,large,2024-02-01,top6_10,758.0
drpepper.com,beverages,large,2024-03-01,top6_10,942.0
